,r_cc,r_oc,rav,rvol,bvol,rvol_m,rvol_p,ivol,jvol,sjv,sjv_p,sjv_m,rs,rk
2001-10-01,0.004270161349276464,0.011227845556820906,0.014714300493478093,0.016099109305337804,0.015847257547559883,0.011158464835484145,0.011604739675687608,0.016099109305337804,0.0,0.00044627484020346234,0.00044627484020346234,0.0,0.10173307472472094,4.372588951324187
2001-10-02,0.011049836186584935,0.015428339897831088,0.01758963581864332,0.02077552076896404,0.020206643932954366,0.014154903751686935,0.015207266782763285,0.02077552076896404,0.0,0.0010523630310763504,0.0010523630310763504,0.0,0.12332498520754283,6.778951366530057
2001-10-03,0.032177031297518546,0.04161005225719812,0.020501786756224216,0.021879686529729152,0.021017343122960573,0.01366747391042299,0.017085691076076444,0.021879686529729152,0.0,0.003418217165653454,0.003418217165653454,0.0,0.6387589142625931,4.380058600803464
2001-10-04,0.005100868931423532,0.0016459215730969911,0.019482272630631722,0.02074557397444115,0.020840042836832474,0.015209771849332924,0.014108213204380254,0.02074557397444115,0.0,-0.0011015586449526701,-0.0,-0.0011015586449526701,-0.43801671795118646,5.13926602295844
2001-10-05,0.0073733052937521365,0.014283755154827818,0.01790813697753588,0.0199876422630863,0.01887012527326463,0.01269286959292102,0.015440107018224148,0.01887012527326463,0.001117516989821668,0.0027472374253031274,0.0027472374253031274,0.0,0.9734615072938498,7.467131673397578
2001-10-08,0.0010707458001973607,0.010553376634868605,0.016032455326182932,0.017867278211836587,0.018124204957967772,0.012245914734088367,0.013010657286417449,0.017867278211836587,0.0,0.0007647425523290823,0.0007647425523290823,0.0,0.236777028826739,5.63501155446748
2001-10-09,-0.010038496590541783,-0.013447041594390616,0.013318738395625002,0.01459564858572445,0.01411907988825759,0.010745306824944921,0.009877820552923217,0.01459564858572445,0.0,-0.0008674862720217044,-0.0,-0.0008674862720217044,-0.29487103778489815,6.006369960313213
2001-10-10,-0.00010295480293234785,0.022595713521603007,0.014886045704222473,0.01609753217765384,0.014725115932376538,0.010107488101936573,0.01252873602881837,0.014725115932376538,0.0013724162452773032,0.0024212479268817966,0.0024212479268817966,0.0,0.7248626375609225,5.1252047300466135
2001-10-11,0.021643110879488312,0.016252262244611883,0.016023172751197724,0.016938334283717032,0.01648462593197495,0.011365795380477058,0.012558895798439869,0.016938334283717032,0.0,0.001193100417962811,0.001193100417962811,0.0,0.24224373187209375,3.7251194673249923
2001-10-12,0.016388894852988035,0.02235121861469587,0.01920599474292895,0.023633295454945306,0.021770530842071287,0.014119210989384172,0.018952058861717146,0.021770530842071287,0.0018627646128740183,0.0048328478723329744,0.0048328478723329744,0.0,2.325508401862456,23.737265985734922
2001-10-15,0.010843954842138969,0.012034076970115637,0.015158558340544843,0.0166848156646085,0.016639287562245968,0.011358324982694798,0.012221764494108726,0.0166848156646085,0.0,0.0008634395114139274,0.0008634395114139274,0.0,0.17458890469771984,5.771277347287846
2001-10-16,0.0014206983406127793,0.003088919128849876,0.01602597856943175,0.017465419610971738,0.017005275816464518,0.011992774674209812,0.012697016885904654,0.017465419610971738,0.0,0.0007042422116948412,0.0007042422116948412,0.0,0.14916531071009917,5.416092664430216
2001-10-17,0.007850826621568729,-0.03188378002024546,0.014479579186658702,0.016352746993303635,0.015264162191910235,0.012912608888356115,0.010033786220731823,0.015264162191910235,0.0010885848013933996,-0.0028788226676242923,-0.0,-0.0028788226676242923,-1.1462709054243287,9.682310052767363
2001-10-18,-0.016553588237959903,-0.01791267979751591,0.014799955864973525,0.016260713373983982,0.01648231319038132,0.011908518619637525,0.011072397378915194,0.016260713373983982,0.0,-0.0008361212407223314,-0.0,-0.0008361212407223314,0.038962418166117715,5.632411600765478
2001-10-19,0.012757778531741275,0.009257737986483326,0.011673769122684778,0.013159613546213684,0.012947100340685877,0.009501006326201046,0.00910529008187979,0.013159613546213684,0.0,-0.00039571624432125675,-0.0,-0.00039571624432125675,-0.43395960226672187,7.007018545177008
2001-10-22,0.025370220067602783,0.024639136813400228,0.013946512574837451,0.015550026954670858,0.015037917980102766,0.010000365548515971,0.011907813703070987,0.015550026954670858,0.0,0.0019074481545550154,0.0019074481545550154,0.0,0.9696339774359257,10.35209386022866
2001-10-23,0.0063967618438487955,0.0012760830712892325,0.01701685554609657,0.018077202628931824,0.017350270585272016,0.012620985285119674,0.012942024004005414,0.018077202628931824,0.0,0.00032103871888574005,0.00032103871888574005,0.0,-0.019168522732590246,4.466948072657548
2001-10-24,0.02523160551589373,0.01939189785887895,0.014289797647419967,0.015112859656334635,0.014758137005096778,0.009841586007752192,0.011469163519807507,0.015112859656334635,0.0,0.0016275775120553147,0.0016275775120553147,0.0,0.42294732990861855,4.221716133844721
2001-10-25,0.020152045139818043,0.02578664345767593,0.016467195665866918,0.017424454772350887,0.01635199710491231,0.011226026880440478,0.01332621268753164,0.01635199710491231,0.0010724576674385755,0.002100185807091162,0.002100185807091162,0.0,0.39059050185336497,4.059048264860821
2001-10-26,0.0035144669858786356,0.010989867070661569,0.014837820082258164,0.01641383872528334,0.015687306170336906,0.011553130830951575,0.011659299708924507,0.015687306170336906,0.0007265325549464345,0.00010616887797293244,0.00010616887797293244,0.0,-0.018087110038185934,6.049063568385273
2001-10-29,-0.022791842948054825,-0.016474987579614596,0.012607435292256783,0.01374361658022713,0.013719106026390475,0.010279327411449294,0.009122632551655314,0.01374361658022713,0.0,-0.0011566948597939806,-0.0,-0.0011566948597939806,-0.27322444197958456,4.791104732547049
2001-10-30,4.601403428874406e-05,0.008084865364128672,0.01444096033711019,0.017079810738367344,0.016844009960769207,0.011314496601602478,0.012794612206345863,0.017079810738367344,0.0,0.0014801156047433844,0.0014801156047433844,0.0,0.7210690286217946,9.37072635718931
2001-10-31,-0.004519469046717032,-0.012858960193924265,0.015327733741686144,0.016097493863773064,0.016136829701663788,0.012137815524056112,0.010573681619861363,0.016097493863773064,0.0,-0.0015641339041947491,-0.0,-0.0015641339041947491,-0.40319001909227253,3.999486918848184
2001-11-01,0.015046845655767,0.023821071534661443,0.01712431504334735,0.01866778516535233,0.018132539739269773,0.01254651358361403,0.013822850642177151,0.01866778516535233,0.0,0.0012763370585631203,0.0012763370585631203,0.0,0.01032693654343781,5.564293671429383
2001-11-02,-0.004014787088937214,0.0021050712514527645,0.012140100106432641,0.014539438403371768,0.01406584383203628,0.00991895895880503,0.010630593692686372,0.014539438403371768,0.0,0.000711634733881342,0.000711634733881342,0.0,0.7121752847853748,8.952430680888504
2001-11-05,0.005152417754735731,-9.095456825590832e-05,0.012311995050897548,0.013889503885551414,0.01366301407159659,0.009919600078742445,0.009722132094585056,0.013889503885551414,0.0,-0.00019746798415738905,-0.0,-0.00019746798415738905,-0.16762240436709203,5.922272466320099
2001-11-06,0.03792896528104234,0.040752668027108106,0.012945566078819406,0.015837940307730308,0.01552580472951199,0.008655183744503522,0.013263790843499854,0.015837940307730308,0.0,0.004608607098996333,0.004608607098996333,0.0,1.9346297432581911,13.825845724198752
2001-11-07,-0.0024989600676386422,0.007623029269646075,0.012004247034121932,0.012849561894770364,0.012466815610319542,0.009438381702832982,0.008719414643149058,0.012849561894770364,0.0,-0.0007189670596839236,-0.0,-0.0007189670596839236,-0.47930219045456995,4.720774698731167
2001-11-08,-0.0006586603087927794,-0.0012730187623798104,0.011099051403107968,0.012125106831493102,0.011282539274399876,0.008941314353345923,0.008189695556598603,0.011282539274399876,0.0008425675570932264,-0.0007516187967473199,-0.0,-0.0007516187967473199,-0.48185296509472514,5.544827424786502
2001-11-09,0.0021061877026810998,0.008628333156570906,0.012479423801174802,0.014109603598078214,0.01325918919814054,0.009168949852980708,0.01072433085504297,0.01325918919814054,0.000850414399937674,0.0015553810020622616,0.0015553810020622616,0.0,0.8774515964557705,7.869712016075653
2001-11-12,0.006945230704327927,0.016325460223087715,0.015234136139080555,0.0170038921605523,0.016574627070555167,0.01160016784655589,0.012432556235120068,0.0170038921605523,0.0,0.000832388388564179,0.000832388388564179,0.0,0.2691894399298345,5.939549467801999
2001-11-13,0.015763320073881502,0.008520211618384923,0.01029775292491147,0.011197791677124952,0.010124315227595255,0.00776780590643841,0.00806546525900331,0.010124315227595255,0.0010734764495296967,0.0002976593525648996,0.0002976593525648996,0.0,-0.012790904658951023,5.050645189845941
2001-11-14,-0.0224017687006418,-0.022101783697642218,0.011636569982182751,0.01269913934634035,0.011752753819290314,0.00970885165859916,0.008185740015972052,0.011752753819290314,0.0009463855270500365,-0.0015231116426271084,-0.0,-0.0015231116426271084,-0.4098640516331022,4.484986391608658
2001-11-15,0.004328727163264973,0.004547847614653417,0.01380101540684175,0.014935389690641013,0.014283617747429943,0.010692258134684794,0.010427918353754622,0.014935389690641013,0.0,-0.0002643397809301718,-0.0,-0.0002643397809301718,-0.19132805935765737,5.411422979871328
2001-11-16,-0.0008729812863448423,-0.0043138261628792324,0.0119554745042171,0.012765050849483003,0.012581886210584292,0.009188168482607305,0.008861381558487848,0.012765050849483003,0.0,-0.0003267869241194571,-0.0,-0.0003267869241194571,-0.1669202228559853,4.3878183567841464
2001-11-19,0.0038789300961829636,0.00213372895515217,0.012300350162099922,0.013883992543220121,0.013213163471700902,0.009627331962159891,0.010003985617271071,0.013213163471700902,0.0006708290715192189,0.00037665365511117994,0.00037665365511117994,0.0,0.2567324584235467,5.711609352725925
2001-11-20,0.004253847893810302,0.009574865333229269,0.011731063028438302,0.012999760169965072,0.012141878131594515,0.008939041834733073,0.00943860665318257,0.012141878131594515,0.0008578820383705575,0.0004995648184494966,0.0004995648184494966,0.0,0.014964427524402326,5.091957549620254
2001-11-21,-0.0099685230747811,-0.005540663782785168,0.010276583484841156,0.011796390475354118,0.010908801307347818,0.008617097172603613,0.008056082457679551,0.010908801307347818,0.0008875891680062992,-0.0005610147149240612,-0.0,-0.0005610147149240612,-0.17583549881274788,5.857928846336091
2001-11-26,0.01760593587570263,0.004048762906824119,0.009515328200296746,0.010464635994983412,0.01041967098762955,0.007581844849268434,0.007212782763200628,0.010464635994983412,0.0,-0.0003690620860678064,-0.0,-0.0003690620860678064,-0.34246402496698847,6.221074433872843
2001-11-27,-0.018612654714146446,-0.01805369522415516,0.013118197358127715,0.014137370068836693,0.013156189119379649,0.011174985854574666,0.008659383558504374,0.013156189119379649,0.0009811809494570441,-0.002515602296070292,-0.0,-0.002515602296070292,-0.904780285092284,5.012500798326652
2001-11-28,-0.016870211086898606,-0.015818640206137758,0.01405224170699844,0.01506767259345543,0.01479160118027396,0.010890353913809138,0.01041321031265334,0.01506767259345543,0.0,-0.00047714360115579807,-0.0,-0.00047714360115579807,-0.02183905872045014,3.9985227923929756
2001-11-29,0.01910113434545935,0.013460811174007008,0.012966751495858693,0.014037942002397042,0.013965711012450123,0.009204097457891754,0.010599453082508243,0.014037942002397042,0.0,0.0013953556246164896,0.0013953556246164896,0.0,0.4890287464281317,4.869105019544287
2001-11-30,0.010518634818521876,0.011086829068822262,0.009973466145681432,0.011200499344112347,0.010775292927195151,0.007796363908820014,0.00804163511723268,0.011200499344112347,0.0,0.0002452712084126665,0.0002452712084126665,0.0,-0.036355940055251064,5.358369685053858
2001-12-03,-0.012968544172340713,-0.005286048000324457,0.010850504225001535,0.01237987010858992,0.011758136222807422,0.008474874969631134,0.009024282694745206,0.011758136222807422,0.000621733885782497,0.0005494077251140712,0.0005494077251140712,0.0,0.5110408094376889,10.00107490856113
2001-12-04,0.02175034834968697,0.02034966528780435,0.010481348030576203,0.0117526642166965,0.010689202964820265,0.007327179985566762,0.00918899067632175,0.010689202964820265,0.001063461251876235,0.0018618106907549873,0.0018618106907549873,0.0,0.6899441057694841,5.501518427305338
2001-12-05,0.03986834261322954,0.038668993544594334,0.013880858000327493,0.014779620572289036,0.014855217887697829,0.008837051287357187,0.011846675010544011,0.014779620572289036,0.0,0.003009623723186824,0.003009623723186824,0.0,0.7262728909645728,4.14744447969806
2001-12-06,-0.009642318494001956,-0.0017449836161613946,0.010483282406251461,0.011828163753060728,0.011772199058181186,0.008341150553140319,0.008386338010065334,0.011828163753060728,0.0,4.518745692501554e-05,4.518745692501554e-05,0.0,0.12635495357576076,5.465086108073617
2001-12-07,0.0007897745396486147,0.007130526636458502,0.01205795209068378,0.012843376110169483,0.012400861238122719,0.008829995056638104,0.009326494368572733,0.012843376110169483,0.0,0.0004964993119346284,0.0004964993119346284,0.0,0.01050799624426717,4.262441604827269
2001-12-10,-0.0058758738015549025,-0.0029214160421342983,0.009825644815662964,0.011189435468195633,0.01070651926868681,0.008242172318576225,0.007567698564808875,0.011189435468195633,0.0,-0.0006744737537673498,-0.0,-0.0006744737537673498,-0.3097264432073412,6.240970123407174
2001-12-11,0.01596318906853794,0.00963036230441554,0.010848330136345917,0.012470409733655166,0.012190589981560031,0.008390025024495344,0.009225974149843656,0.012470409733655166,0.0,0.0008359491253483124,0.0008359491253483124,0.0,0.22257490909904157,4.969740792400548
2001-12-12,0.012467715202490383,0.01605276076470236,0.0127314307954969,0.013914013037938251,0.013201742947562127,0.008927063094915652,0.010672736449444931,0.013914013037938251,0.0,0.0017456733545292789,0.0017456733545292789,0.0,0.6400293694370605,5.921044101235752
2001-12-13,-0.0215583112541033,-0.008884906682971127,0.009942907679869327,0.0113826995070845,0.010739609831371018,0.008127629612854839,0.007969158358624006,0.010739609831371018,0.0006430896757134829,-0.00015847125423083287,-0.0,-0.00015847125423083287,0.0469769986367328,5.066898080247468
2001-12-14,0.004183673231485216,0.001737619898540878,0.012733519923037461,0.01381459143950904,0.012971026647571583,0.009605963451946094,0.009928162105869975,0.012971026647571583,0.0008435647919374564,0.0003221986539238813,0.0003221986539238813,0.0,0.027271899056337767,4.899864001086392
2001-12-17,0.0028893403516050097,0.009774763049544371,0.010773237273616527,0.011462125939880888,0.011240501364215866,0.008073975935251408,0.008135800124061036,0.011462125939880888,0.0,6.182418880962791e-05,6.182418880962791e-05,0.0,-0.11414777813968945,3.7265768544359523
2001-12-18,0.0069414773619332765,0.0045537606126946515,0.00961267236322234,0.011179973526296605,0.010370340047718345,0.007604446575306676,0.008195376765713674,0.010370340047718345,0.0008096334785782592,0.0005909301904069974,0.0005909301904069974,0.0,0.3050194768649523,7.221342911760339
2001-12-19,0.014789202230436149,0.017042978257689155,0.011650649394041642,0.01304464875282817,0.012436135528706595,0.008640530897777504,0.009772619244051926,0.012436135528706595,0.0006085132241215752,0.0011320883462744222,0.0011320883462744222,0.0,0.02758396427491821,7.888883444405034
2001-12-20,-0.011642425077689051,-0.010229852952987334,0.009023007005100623,0.0100672741801145,0.009663986201996799,0.007444575501661268,0.006777042497849996,0.0100672741801145,0.0,-0.0006675330038112721,-0.0,-0.0006675330038112721,-0.2516164241585758,6.144409655754347
2001-12-21,-0.0040886474490396596,-0.005434240834397486,0.008141157476785465,0.00931594838379364,0.008985800670587228,0.00648060227636758,0.006692435164052523,0.00931594838379364,0.0,0.00021183288768494325,0.00021183288768494325,0.0,0.29588750958517385,5.53307470085348
2001-12-26,0.0031088955744549627,0.0034367106896673136,0.007832744974510043,0.009397212873520808,0.009076601534010045,0.00689519316676906,0.0063846629498515,0.009397212873520808,0.0,-0.0005105302169175607,-0.0,-0.0005105302169175607,-0.6607302664855151,9.887671666244831
2001-12-27,0.008378460368264545,0.005686449116558419,0.0070442529826164795,0.00835924717371163,0.007707435514981796,0.00568895113663787,0.006124773324471091,0.007707435514981796,0.0006518116587298341,0.00043582218783322097,0.00043582218783322097,0.0,0.15009953219574274,8.350760252621438
2001-12-28,-0.006786850670345144,-0.0073941996109705,0.00753676561968281,0.008297990259348511,0.008179633530869725,0.006205816216015528,0.005508583069835786,0.008297990259348511,0.0,-0.0006972331461797421,-0.0,-0.0006972331461797421,-0.2077196526880245,5.707663304138577
2001-12-31,-0.013630789522811406,-0.014568245011385088,0.008467062139088393,0.008904241154577415,0.008681013322817047,0.006746153593971744,0.005811619587121322,0.008904241154577415,0.0,-0.000934534006850422,-0.0,-0.000934534006850422,-0.35962653658638755,3.7550496841978616
2002-01-02,0.0028482403519727445,0.005746073146518003,0.012734212882465668,0.013425179336108487,0.013253578586786292,0.009865467965334147,0.009105382036556193,0.013425179336108487,0.0,-0.0007600859287779545,-0.0,-0.0007600859287779545,-0.531525466696813,5.240368105941892
2002-01-03,0.01987536603080019,0.01884539374899621,0.012778676000302665,0.01469866825280306,0.014562791347477724,0.009520773786677345,0.011198469310976305,0.01469866825280306,0.0,0.00167769552429896,0.00167769552429896,0.0,0.5003546123302133,7.553655939185766
2002-01-04,0.012967642623497647,0.010546040762062656,0.01051327663863316,0.011524561958387743,0.011372604955518834,0.007840296168916234,0.008446613778100385,0.011524561958387743,0.0,0.0006063176091841514,0.0006063176091841514,0.0,0.03936945945669444,6.1007557721642645
2002-01-07,-0.010828258999265535,-0.008072170897285567,0.01107452595022048,0.011660205472408675,0.011348475790790626,0.009094491606115376,0.0072973018359586955,0.011660205472408675,0.0,-0.0017971897701566809,-0.0,-0.0017971897701566809,-0.7228371935297786,4.054240956344848
2002-01-08,0.004546102412432513,0.002451523381921541,0.010773348729371314,0.011213021372333565,0.0112565313735945,0.007655631689060393,0.008192872007901966,0.011213021372333565,0.0,0.0005372403188415725,0.0005372403188415725,0.0,0.37968022174923277,4.820327428861919
2002-01-09,-0.0012451050910697247,-0.0021277885057865886,0.009814650467060261,0.011291912129953905,0.01070536885227649,0.008328346451617182,0.007625347528633408,0.01070536885227649,0.0005865432776774142,-0.0007029989229837734,-0.0,-0.0007029989229837734,-0.36875134491197326,7.754097950360989
2002-01-10,-0.018824085245635475,-0.013424112422078699,0.011082331203884285,0.013081526510095899,0.012618539254448355,0.010331058572727526,0.008024684704162215,0.013081526510095899,0.0,-0.0023063738685653104,-0.0,-0.0023063738685653104,-1.2859120708793903,12.27797398215335
2002-01-11,-0.01468673263533095,-0.010048257886086126,0.010129793412869917,0.011268374946802703,0.011211413518990344,0.008586599423609604,0.007297025714645523,0.011268374946802703,0.0,-0.0012895737089640815,-0.0,-0.0012895737089640815,-0.6177515353522447,5.382719890926237
2002-01-14,-0.018963481513911265,-0.014965808162903356,0.00945408644877265,0.010463760526931777,0.010083317450986506,0.008147512760396979,0.006565692665983081,0.010463760526931777,0.0,-0.001581820094413898,-0.0,-0.001581820094413898,-0.658246710528308,4.783956713256399
2002-01-15,0.006838066406992712,0.007007500497536895,0.010991112811127648,0.011826409211937254,0.011701305147518841,0.008054482857931285,0.008659633984152303,0.011826409211937254,0.0,0.000605151126221018,0.000605151126221018,0.0,0.1899694726329019,4.044856222898079
2002-01-16,-0.013595279598111189,-0.006164068234525802,0.009278463114418291,0.010240946548757797,0.01009266450130272,0.007638621149732676,0.0068211768152842064,0.010240946548757797,0.0,-0.0008174443344484694,-0.0,-0.0008174443344484694,-0.38105095517201804,4.4206122676268595
2002-01-17,0.022390411050938502,0.0010012516481021881,0.00883471731276411,0.009886741539495803,0.009441362336780836,0.007289467494069973,0.006679170751050537,0.009441362336780836,0.0004453792027149673,-0.0006102967430194365,-0.0,-0.0006102967430194365,-0.717042584614454,7.909745181639913
2002-01-18,-0.05133279847952124,-0.008261800321375775,0.009889873945427195,0.01189284826975984,0.011393728108493354,0.00889799839535173,0.007890846882549915,0.011393728108493354,0.0004991201612664867,-0.0010071515128018144,-0.0,-0.0010071515128018144,-0.6221895278838511,11.48735740166485
2002-01-22,-0.030076450024748305,-0.033056816887241845,0.009983202633716468,0.011171378793996108,0.010973120046260157,0.009351604861727635,0.006111234790863295,0.011171378793996108,0.0,-0.00324037007086434,-0.0,-0.00324037007086434,-1.326929192624999,6.696712210955696
2002-01-23,-0.02412734062298322,-0.026567027384721865,0.013417845856867136,0.014373891674350317,0.014039035971072544,0.011332162816850925,0.008842558891991547,0.014373891674350317,0.0,-0.0024896039248593783,-0.0,-0.0024896039248593783,-0.760732302445442,5.207409193013178
2002-01-24,0.00674274018157035,-0.0015177650378259105,0.01269017260058155,0.014340148282218758,0.013754547822655304,0.010102818112432686,0.010177078114229228,0.014340148282218758,0.0,7.426000179654169e-05,7.426000179654169e-05,0.0,-0.03360645165041832,7.013699535792918
2002-01-25,0.005279237362715063,0.007029825177909722,0.010987310077372726,0.012786412001707513,0.011774722229198408,0.009209766471773273,0.008869753853000135,0.011774722229198408,0.001011689772509105,-0.00034001261877313754,-0.0,-0.00034001261877313754,-0.20354837290107558,8.757796214408593
2002-01-28,-0.0095227861661763,-0.012174822471355264,0.011956777971803117,0.012657303117661698,0.012606574066415634,0.00943662625421705,0.008435484997947065,0.012657303117661698,0.0,-0.001001141256269985,-0.0,-0.001001141256269985,-0.30377487774765166,3.8330808866449515
2002-01-29,-0.050043607254479296,-0.049442520656795115,0.020598413282338742,0.021958198650002127,0.0215829039097863,0.01725838420334589,0.013576106313765239,0.021958198650002127,0.0,-0.0036822778895806516,-0.0,-0.0036822778895806516,-0.6749576954502939,4.671173166073148
2002-01-30,0.025524317906610642,0.012872644975063264,0.021056927590537178,0.023938275811180534,0.02168056992146166,0.01734909219463172,0.016493939760843068,0.02168056992146166,0.0022577058897188737,-0.0008551524337886522,-0.0,-0.0008551524337886522,-1.101838763463568,13.508733336026578
2002-01-31,0.021510236780007724,0.013724424180799088,0.01539698119758861,0.017617521794225835,0.016836541947022988,0.01248929419328502,0.012425562551594983,0.016836541947022988,0.0007809798472028472,-6.373164169003707e-05,-0.0,-6.373164169003707e-05,-0.17926408595499152,7.590666820858946
2002-02-01,-0.00041735259944055726,0.0019034802283894473,0.01337222240391722,0.015237308707358687,0.013663302999797797,0.010113488572177663,0.01139705775820148,0.013663302999797797,0.00157400570756089,0.0012835691860238162,0.0012835691860238162,0.0,0.6189234591143751,6.383224224790992
2002-02-04,-0.010303361621308745,-0.011462244587953004,0.009808228123289103,0.010333868875096925,0.010357852345332852,0.00729974278558392,0.007314547230827926,0.010333868875096925,0.0,1.4804445244005933e-05,1.4804445244005933e-05,0.0,0.1556322126897304,3.6772721112013698
2002-02-05,-0.0032857708870798028,0.0010349045989062832,0.01429702390047343,0.015362685444677447,0.015331132504389992,0.011076170782599551,0.010645681982230756,0.015362685444677447,0.0,-0.00043048880036879525,-0.0,-0.00043048880036879525,-0.16806212321159128,4.098368336247173
2002-02-06,0.0032389072368614945,-0.00028114896394370464,0.016970243182308945,0.01757913901342064,0.0176640975857297,0.01226782049830133,0.012590739004308899,0.01757913901342064,0.0,0.00032291850600756934,0.00032291850600756934,0.0,0.12047613084704628,3.494382184060058
2002-02-07,-0.026498535098188072,-0.026498535098188072,0.009602917631986794,0.010470896844307501,0.009926021228380849,0.00844980875304441,0.00618388330752634,0.009926021228380849,0.0005448756159266519,-0.0022659254455180697,-0.0,-0.0022659254455180697,-0.9750338480776116,6.561742243187121
2002-02-08,0.010388584704430834,0.019476919521741364,0.012348503767220473,0.01449341720888283,0.013457844915879105,0.009309400183947315,0.011108294675865545,0.013457844915879105,0.001035572293003724,0.0017988944919182306,0.0017988944919182306,0.0,0.5287132429092243,6.1370573724757165
2002-02-11,0.022835804800342866,0.022692937452432147,0.011463678852470013,0.013202894355385922,0.012558742510908069,0.008546895247884514,0.010063150648836111,0.012558742510908069,0.000644151844477853,0.0015162554009515977,0.0015162554009515977,0.0,0.4832359279691537,7.075935287973353
2002-02-12,-0.007382176215340642,-0.0012185407141189126,0.012386847094525113,0.013260818397270632,0.012744114023409449,0.009801124715626101,0.00893237140260829,0.013260818397270632,0.0,-0.0008687533130178112,-0.0,-0.0008687533130178112,-0.3538681969105748,4.664086559830394
2002-02-13,0.013369245360375226,0.014166787097660628,0.011826901474342798,0.01291264685492024,0.012280749333112493,0.008966393765983408,0.00929194444845724,0.01291264685492024,0.0,0.00032555068247383176,0.00032555068247383176,0.0,-0.1625824723350465,6.637199316664972
2002-02-14,-0.0015281671917416098,-0.01046502416558161,0.012198884221362208,0.01413899680355118,0.013752471970971633,0.010690128055352147,0.009253777216412943,0.01413899680355118,0.0,-0.001436350838939204,-0.0,-0.001436350838939204,-0.6732776667240201,7.14106177268741
2002-02-15,-0.04672306490593713,-0.017187434144935666,0.016753394571816547,0.018346284216204,0.01852595001583272,0.013400089394914189,0.012530911728603164,0.018346284216204,0.0,-0.0008691776663110242,-0.0,-0.0008691776663110242,-0.02909727764037843,5.14704878896758
2002-02-19,-0.035337619677397215,-0.017553058633840282,0.015231413164366835,0.016558165469184226,0.016176537253669156,0.012349589416628127,0.011029981185187571,0.016558165469184226,0.0,-0.0013196082314405558,-0.0,-0.0013196082314405558,-0.2117370918573871,4.7998989410172515
2002-02-20,0.00020120724413957578,-0.0023611575612605207,0.017005323094750724,0.017832540243129986,0.01813500505014627,0.012930877431751324,0.012279735354146467,0.017832540243129986,0.0,-0.000651142077604857,-0.0,-0.000651142077604857,-0.22848105214608774,3.5222066863592993
2002-02-21,-0.030383505962293927,-0.02372219751947148,0.016635030271957164,0.019308921332362967,0.019112573406246627,0.014526089890670864,0.012721130276336737,0.019308921332362967,0.0,-0.001804959614334127,-0.0,-0.001804959614334127,-0.5006072714764207,7.830505442680334
2002-02-22,0.020019147152048628,0.020537765564253904,0.01724605664633125,0.019525450425180665,0.01909464362429082,0.013444564438902186,0.014159339721695875,0.019525450425180665,0.0,0.0007147752827936886,0.0007147752827936886,0.0,-0.021526796765220103,9.950079294486914
2002-02-25,-0.0009151922542385588,-0.002083387018473314,0.014603376045846803,0.016162968848024373,0.015177029263804893,0.011237968951385714,0.011616781646820135,0.015177029263804893,0.00098593958421948,0.00037881269543442106,0.00037881269543442106,0.0,-0.035946648878975904,6.429459824504478
2002-02-26,-0.01140823218181294,-0.017291497110060994,0.014435642618209281,0.01700790083875541,0.016062935357867767,0.01341701026894415,0.010452393332820215,0.016062935357867767,0.0009449654808876412,-0.002964616936123935,-0.0,-0.002964616936123935,-1.3205401239713968,10.734803904676912
2002-02-27,0.006257393346426649,-0.0029101697714326315,0.01770746465359303,0.019511635223920396,0.019029261168384794,0.013724257001278797,0.013868982618569423,0.019511635223920396,0.0,0.00014472561729062666,0.00014472561729062666,0.0,0.22923841565084074,6.3822929125942025
2002-02-28,0.002451231949451188,-0.004021282556166415,0.01626356955893689,0.017629578730395567,0.016815552884757484,0.012073906272884603,0.012846121341666268,0.017629578730395567,0.0,0.0007722150687816658,0.0007722150687816658,0.0,0.5612910347872105,6.60986591022039
2002-03-01,0.04877559126483323,0.04292717527643579,0.01267550551608165,0.013888012515899708,0.013154693147411696,0.00811434504159995,0.011270949214136732,0.013888012515899708,0.0,0.003156604172536782,0.003156604172536782,0.0,0.8586145317040929,5.433973369428538
2002-03-04,0.03122788118174192,0.027058986685918246,0.014636978533776643,0.016924856409113124,0.016054148221947683,0.010839546739016692,0.012998268767869445,0.016054148221947683,0.0008707081871654407,0.0021587220288527536,0.0021587220288527536,0.0,0.32845687901835496,9.406368078444311
2002-03-05,-0.003348506913509651,0.016288401264895745,0.014331833137392551,0.016660182053723105,0.014721511624247882,0.009944040109839838,0.013367039027290004,0.014721511624247882,0.0019386704294752227,0.003422998917450166,0.003422998917450166,0.0,1.312373937669959,9.353309582339621
2002-03-06,0.0037721659214235794,0.010455447107726046,0.014516832651252294,0.014866259590843285,0.014730560841789348,0.009877208395329289,0.011110644829962687,0.014866259590843285,0.0,0.001233436434633398,0.001233436434633398,0.0,0.31121917579255454,3.544340454968408
2002-03-07,-0.024053932930015016,-0.03337593508881609,0.013992711543053274,0.015125683777461821,0.014112585050399766,0.011545770757412926,0.009771462907520047,0.014112585050399766,0.0010130987270620551,-0.0017743078498928793,-0.0,-0.0017743078498928793,-0.31067567704705257,4.431347387760739
2002-03-08,0.013027628093071567,0.0016668654889289514,0.011407539958750143,0.01345832385143533,0.01256950610229504,0.009063797957457717,0.00994857012220843,0.01256950610229504,0.0008888177491402898,0.000884772164750712,0.000884772164750712,0.0,0.6620344355532105,8.75744373336672
